id,like_movie,movie_id,user_id
11210,1,6334354,120354
11211,1,7462410,120278
11212,1,15754746,120728
11213,1,248126,13648
11214,1,183505,102799
11215,,73650,40965
11216,1,185906,120248
11217,,2911666,108283
11218,1,3413018,57998
11219,1,14872600,120734
11220,1,2382320,58651
11221,,7205316,58651
11222,,118749,58651
11223,,7200946,58651
11224,1,1263750,58651
11225,1,34583,120493
11226,1,9432978,119118
11227,1,11012066,99549
11228,1,10515988,99549
11229,1,2382009,47458
11230,1,10752004,109467
11231,1,71487,120527
11232,1,182576,120759
11233,1,1392190,120600
11234,1,2229499,120680
11235,,1292566,120502
11236,1,9335498,120630
11237,,469494,104902
11238,,9531772,120760
11239,1,107166,112157
11240,1,356910,7893
11241,,9032400,120282
11242,1,1403981,75565
11243,1,4799066,75565
11244,1,96697,120761
11245,1,14062858,86260
11246,,1560747,113638
11247,,9775360,120600
11248,1,5420376,24341
11249,1,194314,24341
11250,,472181,120600
11251,,2017020,120600
11252,1,9531772,114100
11253,1,213338,118231
11254,,8188114,103731
11255,,9376612,120147
11256,1,356150,93039
11257,1,1405406,120628
11258,1,2191701,93039
11259,1,7991608,93039
11260,1,5012504,117336
11261,1,430922,68096
11262,1,1723121,68096
11263,1,2632424,120630
11264,1,9179974,120775
11265,1,6076336,120775
11266,1,4799066,120775
11267,1,115963,116345
11268,,3480822,70990
11269,1,4479380,110645
11270,1,1972779,116006
11271,1,783233,67706
11272,,12091980,120814
11273,1,283054,27206
11274,1,2442560,108663
11275,1,7979580,113164
11276,1,2872732,120818
11277,1,1292566,119813
11278,1,1723121,10080
11279,1,5436158,61451
11280,1,432637,120502
11281,1,8721424,105638
11282,1,8613070,105638
11283,,8613070,68142
11284,,3622592,68142
11285,1,8721424,88648
11286,1,5323662,119353
11287,1,2582802,76785
11288,1,5186714,52796
11289,,3622592,58218
11290,1,14609428,120215
11291,,2948372,80291
11292,1,10327354,32202
11293,,7097896,62377
11294,1,2547584,66118
11295,1,6472976,120437
11296,1,1054580,117571
11297,,7462410,113638
11298,,6914542,113638
11299,1,1480295,120539
11300,1,2872732,120278
11301,1,6563576,120093
11302,1,11260832,52744
11303,1,1675434,60783
11304,1,944947,60783
11305,1,3837820,117734
11306,1,4315956,117734
11307,1,8721424,120278
11308,1,8613070,120278
11309,1,10919420,120861
11310,1,1196946,120651
11311,1,3487382,120651
11312,1,3605418,120861
11313,1,9639470,5520
11314,1,112641,43882
11315,1,7908628,90581
11316,1,898266,119766
11317,1,2334879,58651
11318,,108778,120212
11319,,295700,87924
11320,,9359796,118231
11321,1,1285016,53945
11322,1,45152,120493
11323,1,79944,120284
11324,1,102492,120493
11325,1,783233,78273
11326,1,9737326,102690
11327,1,8721424,53432
11328,1,7097896,69850
11329,1,7767422,120552
11330,1,12536294,120878
11331,1,7097896,97663
11332,1,7097896,120878
11333,1,110148,77431
11334,1,119643,77431
11335,1,117509,77144
11336,1,108550,77144
11337,,13069986,57037
11338,1,6340500,86643
11339,1,12536294,102305
11340,1,1937264,75565
11341,1,7991608,112234
11342,1,2382320,112234
11343,1,97165,112234
11344,1,449088,49030
11345,1,1298650,49030
11346,1,1790809,49030
11347,1,1298650,118646
11348,1,1790809,118646
11349,1,1201607,118646
11350,1,3907584,120437
11351,1,9032400,110645
11352,1,8721424,80029
11353,,3622592,80029
11354,1,4501244,120775
11355,1,3622592,77066
11356,,1325004,114020
11357,1,7097896,120776
11358,,7097896,117609
11359,1,414387,113398
11360,1,7991608,120781
11361,1,109830,112060
11362,1,1999995,120775
11363,1,10986410,96068
11364,1,7097896,120786
11365,1,7097896,98682
11366,1,7120662,60550
11367,1,12299824,120775
11368,1,7504818,118430
11369,1,2911666,100511
11370,1,1527788,120758
11371,,9639470,120690
11372,1,1397280,120539
11373,1,8721424,71549
11374,,7097896,120630
11375,1,460681,120630
11376,1,6734984,103096
11377,1,7991608,120921
11379,1,8613070,46
11380,1,8721424,46
11381,1,3622592,46
11382,1,9522300,115539
11383,1,11126994,120594
11384,,1646959,105037
11385,1,9243946,120783
11386,1,367594,113496
11387,1,416236,113496
11388,1,77682,35404
11389,1,7991608,102571
11390,1,8721424,105180
11391,1,8721424,120240
11392,1,8241000,120240
11393,1,8228288,117336
11394,1,2229499,51824
11395,1,1228705,80029
11396,1,8130968,13648
11397,1,1188996,13648
11398,1,3811906,120939
11399,1,7097896,120781
11400,,109830,82798
11401,1,1001526,61332
11402,,1562871,119741
11403,1,2229499,113638
11404,1,783233,47484
11405,1,1638002,85027
11406,1,11126994,76650
11407,1,6156584,114055
11408,1,11126994,75695
11409,1,15655120,120965
11410,,2396224,68142
11411,1,1859446,95585
11412,1,94898,58651
11413,1,6704898,120278
11414,1,14781024,120749
11415,1,9737326,101066
11416,1,4052886,86504
11417,,1977739,96256
11418,1,1228705,77066
11419,1,1375670,103929
11420,1,1872181,76180
11421,1,1562871,115595
11422,1,2396224,115595
11423,1,10577736,57796
11424,1,1228705,47540
11425,1,903747,120665
11426,1,3281548,89308
11427,,2239822,90102
11428,1,40000,120527
11429,1,47878,120527
11430,1,1392190,120317
10950,,7991608,120317
11431,1,8388390,120842
11432,1,9639470,120842
11433,1,10160804,118650
11434,1,7097896,89584
11435,1,2861424,64965
11436,1,6802400,58651
11437,,451803,13648
11438,1,7949218,78974
11439,1,448011,18915
11440,1,54215,73783
11441,1,3281548,120779
11442,1,1798684,120779
11443,1,10872600,120779
11444,1,2250912,120779
11445,1,5726616,120779
11446,,3719158,120894
11447,1,2389120,52796
11448,1,6211538,52796
11449,1,1714210,75691
11450,1,2235759,120909
11451,1,12235718,69245
11452,1,8623904,75565
11453,1,266425,113034
11454,1,985699,113034
11455,1,3458510,112520
11456,,1591095,120521
11457,1,1586680,120922
11458,1,6264654,118650
11459,,3659388,9
11460,1,3774466,60125
11461,1,6339102,60125
11462,1,1632708,57998
11463,1,9376612,101853
11464,1,7991608,95496
11465,,1945062,107915
11466,,52216,91465
11467,,11777738,78006
11468,1,480345,113496
11469,1,383206,113496
11470,1,288441,113496
11471,1,10048342,118406
11472,1,2861424,105293
11473,1,7097896,120920
11474,1,266308,117336
11475,1,7097896,120558
11476,1,5753856,120632
11477,1,1772250,104354
11478,,1945062,117336
11479,1,1945062,120904
11480,1,1160419,120608
11481,1,12664618,86643
11482,1,11641654,120915
11483,,1945062,119741
11484,1,10208198,111907
11485,,1945062,53432
11486,1,5052474,120939
11487,1,11126994,120939
11488,1,2442560,120964
11489,1,1611224,5520
11490,1,5073620,120427
11491,1,4196776,6693
11492,1,1130884,6693
11493,1,12252336,77255
11494,1,9639470,101552
11495,1,1945062,120278
11496,1,469494,4231
11497,1,5727208,4231
11498,,7097896,4231
11499,1,120601,96622
11500,1,299658,114768
11501,1,1189073,121116
11502,1,7721946,120974
11503,1,8106534,116926
11504,,265208,58218
11505,,1945062,58218
11506,1,1945062,96143
11507,1,265208,91117
11508,1,3544326,112608
11509,1,2861424,120759
11510,1,7097896,120759
11511,1,7645192,118254
11512,1,9147456,112520
11513,1,9138170,121144
11514,1,241527,120904
11515,,7991608,114389
11516,1,2382320,114389
11517,1,6468322,114389
11518,1,4912910,77681
11519,1,245429,112157
11520,1,4477536,118254
11521,1,15053428,98980
11522,1,5862312,112995
11523,1,5726616,86643
11524,1,5753856,118320
11525,1,8510382,120910
11526,,2476154,121169
11527,1,1535970,91465
11528,1,9335498,51824
11529,1,6316138,86643
11530,1,332280,120779
11531,1,9032400,121176
11532,1,265208,119043
11533,,3783958,120984
11534,,1945062,89737
11535,1,265208,103939
11536,1,1695360,112157
11537,1,1564367,120109
11538,1,7097896,120660
11539,1,419058,43454
11540,1,50083,112060
11541,1,3228774,70371
11542,1,14169770,121220
11543,1,13634872,121220
11544,1,2119532,120493
11545,,458339,120899
11546,1,10160804,103096
11547,1,408236,83651
11548,,1160419,121238
11549,1,98936,115679
11550,1,978762,104009
11551,1,1345836,1
11552,,7645192,113595
11553,1,8721424,33771
11554,1,11126994,103388
11555,1,10577736,86504
11556,,15260034,63942
11557,1,2194499,119813
11558,1,4286432,121114
11559,1,10577736,80419
11560,,10160804,72689
11561,1,9376612,72911
11562,1,7991608,72911
11563,1,1041829,121259
11564,,12536294,121015
11565,,1041829,80359
11566,1,1119646,3564
11567,1,1843230,121253
11568,1,8721424,57998
11569,1,9376612,57998
11570,,10516352,69245
11571,1,1843230,99190
11572,1,45810,109548
11573,1,2661044,121278
11574,,3385516,120282
11575,,316654,120282
11657,,12536294,76785
11576,1,209077,119152
11577,1,10160804,121286
11578,1,2222042,120970
11579,1,111161,119118
11580,1,111161,121294
11581,1,139654,120539
11582,1,9826344,112775
11583,1,4052886,112633
11584,,1366321,112633
11585,1,10986410,91587
11586,1,11012066,114215
11587,1,993846,110586
11588,1,478329,120907
11589,1,1800864,121305
11590,1,15864,121305
11591,1,10228134,120317
11592,1,7879820,114923
11593,1,5985052,120456
11594,1,114388,87169
11595,1,6517102,87169
11596,1,14440390,116610
11597,1,2560140,121334
11598,1,1520211,121330
11599,1,209077,121343
11600,1,1772250,46
11601,1,7099334,42571
11602,1,14562826,114755
11603,1,12536294,38203
11604,,13535454,68142
11605,,1772250,68142
11606,1,993840,121372
11607,1,7097896,120884
11608,1,54215,120884
11609,1,11214590,120884
11610,1,3420504,120884
11611,1,1520211,121372
11612,1,13400006,121383
11613,,10886166,118156
11614,1,8388390,121393
11615,1,2356777,117130
11616,1,4126476,121019
11617,1,15655120,121398
11618,1,9737326,121393
11619,1,804484,121393
11620,,6211502,57998
11621,1,14411816,20034
11622,1,4052886,41195
11623,1,1980209,113638
11624,,11012066,121015
11625,1,1980986,121411
11626,1,10886166,121412
11627,1,11125620,121281
11628,1,8893974,120745
11629,1,10839422,30810
11630,1,7097896,105923
11631,1,108778,52724
11632,1,4857264,121297
11633,1,12682218,121260
11634,1,9032400,116049
11635,1,2094262,1
11636,1,790636,54472
11637,,126029,121161
11638,1,10187208,56028
11639,1,12851524,113496
11640,1,6472976,15484
11641,1,2442560,121265
11642,1,230838,73431
11643,1,5712554,12263
11644,1,3263904,121264
11645,1,870154,120317
11646,1,2322441,102520
11647,1,1160419,99236
11648,1,15758760,99236
11649,1,10160804,111081
11651,1,2229499,121343
11652,1,9639470,103939
11653,1,10187208,103939
11654,1,4052886,120219
11655,1,10919420,121483
11656,,11214590,76785
11658,1,298203,40171
11659,,7991608,109944
11660,1,1587310,121501
11661,1,816692,20566
11662,1,7941852,121507
11663,1,1528100,121216
11664,1,5109784,86953
11665,1,3006802,78628
11666,1,12940504,57520
11667,,78935,58651
11668,,90756,58651
11669,,91635,58651
11670,1,10160804,45791
11671,1,15758760,45791
11672,1,1398426,45791
11673,1,43935,117571
11674,1,13510660,121368
11675,1,7097896,120364
11676,1,903747,30620
11677,1,1980986,120974
11678,1,2022713,7574
11679,1,2459156,121349
11680,1,150662,121301
11681,,10577736,101115
11682,1,104014,116395
11683,1,8367814,89788
11684,1,5363618,89788
11685,1,4983780,95691
11686,1,10539484,30810
11687,1,112159,121133
11688,1,4160708,121201
11689,1,2306299,121425
11690,1,4052886,38002
11691,1,4263482,28383
11692,1,5700672,44589
11693,1,2309295,120542
11694,1,947798,86953
11695,,9359796,114967
11696,,10732104,114967
11697,1,7097896,112520
11698,1,9735318,3356
11699,1,8047208,103096
11700,1,7580994,103096
11701,1,10991188,103096
11702,1,1198349,103096
11703,1,7794524,103096
11704,1,2714622,103096
11705,1,2330927,103096
11706,1,843335,103096
11707,1,1649431,103096
11708,1,10569922,103096
11709,1,1211837,12063
11710,,13424422,69245
11711,1,8946378,55547
11712,,11641654,120961
11713,1,7097896,121335
11812,1,1160419,81299
11813,1,10160804,121435
11714,,5034838,121589
11715,1,6468322,121589
11716,1,4535650,93303
11717,1,10590066,118650
11718,,313550,121331
11719,1,1945062,121574
11720,1,10187208,15293
11721,1,7097896,2525
11722,1,944947,80419
11723,1,2699128,98605
11724,1,7713068,80419
11725,1,96697,120759
11726,1,9531772,121617
11727,1,8103070,121610
11728,,3488710,121618
11729,1,9648672,121617
11730,1,1951264,5520
11731,1,5294550,92895
11732,1,7767422,121628
11733,,7634968,69245
11734,,5748392,121483
11735,1,5071412,52872
11736,1,4145324,121617
11737,1,7097896,56743
11738,1,1111890,117571
11739,1,2188671,93834
11740,1,7919680,121559
11741,1,1386697,120354
11742,,963794,84284
11743,1,1392214,117336
11744,1,7991608,121502
11745,1,9610262,121484
11746,1,11737756,121484
11747,1,9140554,121504
11748,1,4474344,121645
11749,1,7097896,100675
11750,1,7097896,118989
11751,,5168832,115010
11752,1,1645170,121497
11753,1,5164432,121497
11754,1,14423802,119813
11755,1,4590256,66415
11756,1,1798709,121366
11757,,7991608,79151
11758,1,15754746,49553
11759,1,4761916,117333
11760,1,4477536,53432
11761,1,10187208,121666
11762,1,443680,121389
11763,1,9140554,18451
11764,,13069986,114539
11765,1,1232200,120042
11766,,10160804,80475
11767,,7097896,120268
11768,,1588398,121683
11769,1,4477536,120042
11770,1,1160419,118633
11771,,1839596,121699
11772,1,7097896,121632
11773,1,7991608,113947
11774,1,1520211,95475
11775,,6101820,121512
11776,1,68935,91084
11777,1,7097896,91084
11778,1,2582846,91084
11779,1,7991608,91084
11780,1,8291224,91084
11781,1,3718778,87870
11782,1,2309295,121573
11783,1,9376612,115876
11784,,773262,85822
11785,1,14880612,80111
11786,1,12861212,121570
11787,1,3514324,121570
11788,,10739666,121570
11789,1,12235718,37548
11790,1,7097896,121055
11791,1,75314,121593
11792,1,112641,121593
11793,1,101540,121593
11794,1,7991608,121733
11795,1,7134908,87288
11796,,208196,121725
11797,1,13024674,66415
11798,1,7767422,121621
11799,1,960731,52808
11800,1,15754746,121740
11801,1,3042408,121570
11802,,7991608,85026
11803,1,2382320,120389
11804,1,10569922,121617
11805,1,1454468,57796
11806,1,1798709,57796
11807,1,407887,57796
11808,1,780504,57796
11809,1,1160419,121632
11810,1,5332732,117558
11811,1,1475582,30527
11814,1,2382320,68619
11815,1,1258972,117571
11816,1,9639470,92895
11817,1,75520,100794
11818,1,7991608,121385
11819,1,994314,69245
11820,1,10272534,29699
11821,,10160804,121761
11822,1,10160804,120674
11823,1,109830,117336
11824,1,11126994,121767
11825,1,241527,101552
11826,1,5712554,117960
11827,1,9376612,80486
11828,,15523186,118152
11829,1,100234,92895
11830,1,5726616,95258
11831,,70849,116205
11832,,6394270,116205
11833,1,7097896,116205
11834,1,2948372,113878
11835,1,7097896,115336
11836,1,4465564,53432
11837,1,2322441,53432
11838,1,327597,53432
11839,1,6843596,53432
11840,1,816692,53432
11841,1,6723592,53432
11842,1,5013056,53432
11843,1,117509,53432
11844,1,4190530,53432
11845,1,3797512,53432
11846,1,9016974,53432
11847,1,1663202,53432
11848,1,1605783,53432
11849,1,1700844,53432
11850,1,2872732,53432
11851,1,2194499,53432
11852,1,8376234,53432
11853,,3420504,120506
11854,1,2194499,121015
11855,1,460649,78897
11856,,6111130,30810
11857,1,5323662,121790
11858,1,9639470,121592
11859,1,1160419,92895
11860,1,8111088,121677
11861,1,182576,121272
11862,1,7846844,49030
11863,1,944947,121659
11864,1,1517451,121659
11865,1,10155932,96806
11866,1,112471,104312
11867,1,489099,76955
11868,1,8946378,76955
11869,1,460681,121281
11870,1,6598238,121281
11871,1,211915,121281
11872,1,405325,42152
11873,1,11126994,121674
11874,1,3774694,121108
11875,1,385002,95754
11876,1,45810,121694
11877,1,113187,61896
11878,1,361748,109901
11879,,6920084,121382
11880,1,58385,49347
11881,1,903747,76564
11882,,10886166,117890
11883,1,9032400,121570
11884,1,3846674,121716
11885,1,5476944,87169
11886,1,2389120,121827
11887,1,108550,121710
11888,1,11464826,49347
11889,1,1845307,49347
11890,1,9077530,121610
11891,1,107027,61896
11892,1,1462758,121421
11893,1,5629524,103678
11894,1,105323,109901
11895,,4859246,19025
11896,1,241527,121497
11897,1,96697,121459
11898,1,1022603,121716
11899,1,2935510,82798
11900,1,9737326,28731
11901,1,10839422,121610
11902,1,829482,110921
11903,1,4925292,91587
11904,1,13400006,87355
11905,1,9639470,81616
11906,1,7991608,121747
11907,1,376541,121672
11908,,107048,121672
11909,1,1232829,121762
11910,1,5979556,116837
11911,1,944947,121764
11912,1,5726616,119519
11913,1,8721424,113574
11914,1,943465,120517
11915,1,13451738,121289
11916,,4244994,113638
11917,1,295297,121497
11918,1,4520988,118254
11919,1,944947,121573
11920,1,6315640,121906
11921,1,241527,118254
11922,1,4244994,37838
11923,1,3748528,121677
11924,1,11126994,121792
11925,1,1564367,76955
11926,,8663516,120970
11927,1,377092,120970
11928,1,7798634,120970
11929,,11737772,121807
11930,1,1568346,13030
11931,,367027,63402
11932,1,159365,75412
11933,,230600,103378
11934,1,1724970,82798
11935,1,46250,49347
11936,1,7131720,121960
11937,1,1146325,120782
11938,1,80801,31818
11939,1,97443,31818
11940,1,3896198,31818
11941,1,2015381,31818
11942,1,1520211,69850
11943,1,8560130,91465
11944,,12235718,78164
11945,,9032400,120928
11946,1,11332850,121710
11947,1,2861424,121710
11948,,11214590,47247
11949,,11314148,117327
11950,1,1950186,45791
11951,1,4016454,121837
11952,1,993846,121832
11953,1,106519,121389
11954,1,66011,121512
11955,1,464141,87169
11956,1,105323,87169
11957,1,119488,87169
11958,1,12682218,121820
11959,1,3416742,30527
11960,1,11640018,121003
11961,1,373889,61734
11962,1,4244994,121845
11963,1,5626028,44545
11964,1,3647998,87924
11965,,11214590,122133
11966,1,9032400,78065
11967,1,116282,34696
11968,1,4052886,121830
11969,1,5555260,121621
11970,1,816692,115828
11971,1,2322441,121858
11972,1,230011,74771
11973,1,2699128,74771
11974,1,1375666,117336
11975,1,4244994,38002
11976,,15157576,122149
11977,1,4786824,120928
11978,,168740,58651
11979,1,8721424,105923
11980,1,9639470,22769
11981,,4869896,88408
11982,1,11126994,122162
11983,1,13265876,121747
11984,1,1160419,110645
11985,1,816442,87439
11986,1,1273235,122167
11987,,110687,91465
11988,1,3783958,122171
11989,1,73650,122167
11990,1,3281548,88322
11991,1,118480,121896
11992,1,57426,16657
11993,1,10293406,97232
11994,1,7991608,79320
11995,1,5311514,100020
11996,1,460681,97232
11997,1,12536294,27813
11998,,4513678,115876
11999,1,7784604,87037
12000,1,7097896,121472
12001,,11214590,122173
12002,,254686,121901
12003,1,253474,86414
12004,1,903747,121916
12005,1,15754746,120855
12006,1,1800241,121873
12007,1,7097896,121933
12008,1,1670345,76955
12009,1,4898282,120498
12010,1,3846674,121903
12011,1,9354842,121903
12012,1,11126994,12263
12013,1,8721424,109585
12014,1,120382,57796
12015,1,5057054,95475
12016,1,1229238,121734
12017,1,372784,42033
12018,1,108778,94537
12019,1,10839422,120385
12020,1,119654,71178
12021,,87344,61896
12022,1,15655120,114945
12023,1,9376612,121941
12024,1,7097896,121941
12025,1,9639470,59177
12026,1,5834204,121677
12027,1,8721424,28731
12028,1,10196142,121972
12029,1,7767422,24952
12030,,5033998,24952
12031,1,10919420,120928
12032,1,5420376,97517
12033,1,12536294,106354
12035,1,4052886,53432
12037,1,7991608,121245
12038,,6467266,47247
12039,,9354842,112524
12040,,10676012,112524
12041,1,4465564,121858
12042,1,11295974,121849
12043,1,1758692,121987
12044,1,7097896,122222
12045,1,1292566,49347
12046,1,1483013,120389
12047,1,2359704,69245
12048,1,50083,121986
12049,,6856242,112070
12050,1,2306299,121530
12051,1,2531344,95467
12052,1,2577172,121425
12053,1,9639470,122126
12054,1,13069986,121610
12055,1,9620292,35571
12056,1,8721424,80644
12057,1,465436,70785
12058,1,6468322,66409
12059,1,7767422,70785
12060,,11212276,103731
12061,1,1386697,103096
12062,1,80761,122000
12063,1,371606,42152
12064,1,10160804,109737
12065,1,1620981,54336
12066,1,211915,121710
12067,1,4244994,100992
11650,,6723592,106605
12068,1,7434928,78566
12069,,4937564,5847
12070,,2674426,47518
12071,1,4016454,113696
12072,1,11314148,43454
12073,1,6468322,122234
12074,1,469494,121389
12075,,3480822,122236
12076,1,9032400,118972
12077,1,11212276,5842
12078,1,14562826,109890
12079,1,19130,33229
12080,1,2359704,49322
12081,1,11125620,122126
12082,,10160804,72464
12083,1,472954,87566
12084,1,4052886,42552
12085,1,276751,119552
12086,1,4477536,110327
12087,1,11126994,27876
12088,,6468322,91630
12089,,11214590,113407
12090,1,4477536,101066
12091,1,2322441,101066
12092,1,4465564,101066
12093,1,166813,94707
12094,1,119698,20566
12095,,4513678,98986
12096,1,8579674,92895
12097,1,1655442,92895
12098,1,91763,92895
12099,1,6155172,92895
12100,1,7713068,108098
12101,1,15679286,119848
12102,1,4052886,122264
12103,1,944947,122264
12104,,6112414,27434
12105,1,2316411,117960
12106,1,10986410,117960
12107,1,265208,30224
12108,1,120630,120835
12109,1,7991608,42134
12110,1,9376612,100295
12111,1,120663,118318
12112,,2380307,122247
12113,1,10366460,121889
12114,1,4052886,122274
12115,1,3228774,51105
12116,1,11126994,80359
12117,,7014378,41847
12118,1,1189340,122172
12119,1,10229982,57796
12120,1,7097896,54499
12121,1,272736,91814
12122,1,3173910,91814
12123,,5232792,108513
12124,1,5555260,83687
12125,1,7767422,17569
12126,1,107426,122175
12127,1,234215,122175
12128,1,242653,122175
12129,1,6467266,117336
12130,1,6468322,122152
12131,1,5753856,122152
12132,1,108778,122152
12133,1,411008,122152
12134,1,2306299,122152
12135,1,2661044,122152
12136,1,133093,121943
12137,1,133093,122175
12138,1,8565136,81616
12139,1,2382320,122291
12140,1,7097896,121747
12141,1,15758760,1155
12036,,15679286,112251
12142,1,92890,75691
12143,1,7097896,119818
12144,1,14440390,57520
12145,1,119698,95671
12146,,327056,121297
12147,1,116695,85709
12148,1,5712554,1
12149,1,460740,92895
12150,1,103772,92895
12151,1,1520211,121297
12152,1,976051,92895
12153,1,497465,92895
12154,1,115736,92895
12155,1,91635,92895
12156,1,7984734,105007
12157,1,2442560,120317
12158,1,5912064,1
12159,1,1083845,119657
12160,1,4244994,24533
12161,1,1152836,121873
12162,1,12235718,37521
12163,1,2873282,37521
12164,1,9376612,121138
12165,1,6468322,115120
12166,1,11126994,85721
12167,1,9866072,117571
12168,,6468322,120557
12169,1,6468322,117336
12170,1,7097896,110793
12171,1,12252336,121972
12172,,8721424,122169
12173,1,4244994,121883
12174,1,6468322,119524
12175,1,6893370,119372
12176,1,6468322,112625
12177,1,7399138,122215
12178,1,293564,122215
12179,1,266915,122215
12180,1,3564472,122215
12181,1,455275,122215
12182,1,2389120,70785
12183,1,6211538,70785
12184,1,120663,72995
12185,1,6468322,109537
12186,1,11212276,68645
12187,1,7097896,118749
12188,1,4126476,103939
12189,1,1520211,92406
12190,,993846,108303
12191,1,6468322,34086
12192,1,449088,107629
12193,1,1879030,122362
12194,1,944947,117440
12195,1,8242084,114945
12278,1,7767422,68338
12279,1,107254,105952
12196,1,3774694,120907
12197,,1723811,37548
12198,1,6468322,122379
12199,1,6932244,109737
12200,1,13143964,119480
12201,,11337908,91587
12202,1,1872194,116926
12203,1,8623904,89888
12204,1,8892900,120575
12205,1,3138782,120575
12206,1,96332,77755
12207,1,425112,61332
12208,1,7097896,119811
12209,1,1355630,57998
12210,1,1722512,120759
12211,1,413300,117974
12212,1,7504818,62622
12213,,9731534,122126
12214,1,480249,2497
12215,1,298203,84752
12216,1,7504818,101853
12217,1,7414406,122257
12218,,376541,122205
12219,1,1160419,91705
12220,1,11212276,105923
12221,1,11212276,91705
12222,,4080728,87924
12223,1,1305826,121832
12224,1,92890,63942
12225,1,7097896,14992
12226,1,3416828,118231
12227,1,438097,118231
12228,1,268380,118231
12229,1,1080016,118231
12230,1,1667889,118231
12231,1,2382320,116332
12232,1,1045658,16415
12233,1,8388390,28263
12234,1,8714904,87924
12235,1,8721424,120489
12236,1,4574334,47669
12237,1,3315342,117960
12238,1,467200,80033
12239,1,7991608,42958
12240,1,14622682,94447
12241,1,2267998,117960
12242,1,425118,117960
12243,1,1684226,117960
12244,1,948470,117974
12245,1,2442560,98682
12246,1,8421350,98682
12247,1,6468322,106027
12249,1,7097896,122272
12034,1,12235718,101066
12250,1,9288776,13648
12251,,11212276,91008
12252,1,948470,115010
12253,1,2382320,43466
12254,1,1583607,49347
12255,1,290673,122167
12256,1,6266538,121873
12257,1,138704,73783
12258,1,1160419,32856
12259,1,3322312,47319
12260,1,3420504,113496
12261,1,99785,113496
12262,,1131734,93541
12263,1,4687410,122287
12264,1,11212276,47369
12265,1,9639470,122168
12266,1,108778,122459
12267,,2229499,120106
12268,1,48028,98361
12269,,8179470,1155
12270,1,2312718,81616
12271,,7097896,100446
12272,,6920084,117336
12273,,15331462,117336
12274,1,409591,55930
12275,,4513678,113407
12276,1,7097896,86213
12277,1,2935510,53432
12280,,10293406,122157
12281,1,1951265,77566
12282,1,1392170,77566
12283,1,5363918,121832
12284,1,8420184,117416
12285,1,253474,122478
12286,1,6468322,67892
12287,1,1228705,18360
12288,1,2105044,119542
12289,1,9564774,43454
12290,1,2334879,120539
12291,1,14676004,104927
12292,1,6468322,53945
12293,1,1564367,108823
12294,1,6468322,104935
12295,,6468322,118474
12296,1,6468322,15605
12297,1,6473300,122326
12298,1,1124373,122304
12299,1,6468322,41392
12300,1,6468322,122491
12301,1,452046,122334
12302,1,6468322,120184
12303,1,448206,122307
12304,1,13899566,122307
12305,1,6468322,105128
12306,1,6468322,116165
12307,1,137523,117336
12308,1,6468322,112060
12309,1,6112414,70787
12310,1,137523,87482
12311,1,320661,118477
12312,1,7504818,90581
12313,1,2094766,83468
12314,1,304141,105081
12315,1,1661199,122505
12316,,8716800,122505
12317,1,10919420,122127
12318,1,11777738,85375
12319,,6468322,122373
12320,1,6468322,119657
12321,1,11947248,12263
12322,1,10919420,61332
12323,1,372784,106605
12324,1,10886166,120458
12325,,477348,120364
12326,1,6468322,90075
12327,1,6468322,91808
12328,1,8106534,91808
12329,1,53125,49347
12330,1,96438,58218
12331,1,6468322,61472
12332,1,9376612,121984
12333,1,100821,58218
12334,1,6468322,103262
12335,1,6468322,117558
12336,1,2382320,121632
12337,1,9531772,121435
12338,,8721424,122381
12339,1,12861212,122403
12340,1,376541,80033
12341,,11214590,122526
12342,1,1606389,93493
12343,1,6468322,109244
12344,1,7991608,110865
12345,1,7991608,52872
12346,1,1467304,121343
12347,1,10160804,108442
12348,,9735758,119467
12349,1,8962124,2497
12350,1,11771594,113878
12351,1,4761112,113878
12352,1,5452780,121832
12353,1,4226388,112174
12354,1,9541602,63942
12355,1,12536294,63942
12356,,13069986,63942
12357,1,6468322,110295
12358,,4051832,60550
12359,,9531772,122404
12360,1,903747,105533
12361,1,7097896,10080
12362,1,1374989,80033
12363,1,765120,80033
12364,1,15754746,122553
12365,1,8946378,13648
12366,1,356150,68063
12367,1,10483386,120489
12368,,10521144,122553
12369,1,10160804,93188
12370,1,1790809,85261
12371,1,7139936,80111
12372,1,6468322,72911
12373,1,8322592,118650
12374,1,7504818,118650
12375,1,1475582,121832
12376,1,6468322,122428
12377,1,871510,122564
12378,1,6468322,113149
12379,1,7504818,103678
12380,1,6468322,107987
12381,,1160419,121385
12382,1,2122656,101277
12383,1,8613070,74466
12384,1,7097896,118559
12385,1,9737326,97517
12386,1,1241017,47369
12387,1,5679720,100020
12388,1,1469304,122576
12389,1,11214590,25885
12390,1,4244994,5520
12391,1,1954315,96795
12392,,443584,89785
12393,,7991608,44455
12394,1,6468322,119971
12395,1,1292566,122440
12396,,2674426,93859
12397,,289879,116653
12398,,6823148,88832
12399,1,7462410,122565
12400,1,7991608,27052
12401,1,8984572,122403
12402,1,1267297,110309
12403,1,13400006,113115
12404,1,9531772,122403
12405,1,3006472,98682
12406,1,6468322,45791
12407,1,9531772,122477
12408,1,6472976,122476
12409,1,12361178,122477
12410,,230269,122477
12411,,9376612,44589
12412,1,7991608,120759
12413,1,6468322,121830
12414,1,6468322,113496
